date,time,hour,tempF,temp
2/27/2019,13:53:00,13,69,20.55555556
2/27/2019,14:53:00,14,68,20
2/27/2019,15:32:00,15,67,19.44444444
2/27/2019,15:43:00,15,68,20
2/27/2019,15:53:00,15,68,20
2/27/2019,16:23:00,16,67,19.44444444
2/27/2019,16:53:00,16,68,20
2/27/2019,17:08:00,17,68,20
2/27/2019,17:29:00,17,68,20
2/27/2019,17:41:00,17,68,20
2/27/2019,17:53:00,17,68,20
2/27/2019,18:53:00,18,68,20
2/27/2019,19:19:00,19,68,20
2/27/2019,19:53:00,19,68,20
2/27/2019,20:53:00,20,67,19.44444444
2/27/2019,21:53:00,21,67,19.44444444
2/27/2019,22:48:00,22,66,18.88888889
2/27/2019,22:53:00,22,66,18.88888889
2/27/2019,23:53:00,23,67,19.44444444
2/28/2019,0:53:00,0,67,19.44444444
2/28/2019,1:00:00,1,66,18.88888889
2/28/2019,1:14:00,1,66,18.88888889
2/28/2019,1:20:00,1,67,19.44444444
2/28/2019,1:51:00,1,66,18.88888889
2/28/2019,1:53:00,1,66,18.88888889
2/28/2019,2:29:00,2,66,18.88888889
2/28/2019,2:42:00,2,66,18.88888889
2/28/2019,2:51:00,2,64,17.77777778
2/28/2019,2:53:00,2,65,18.33333333
2/28/2019,3:51:00,3,66,18.88888889
2/28/2019,3:53:00,3,67,19.44444444
2/28/2019,4:51:00,4,66,18.88888889
2/28/2019,4:53:00,4,66,18.88888889
2/28/2019,5:25:00,5,66,18.88888889
2/28/2019,5:53:00,5,67,19.44444444
2/28/2019,6:15:00,6,63,17.22222222
2/28/2019,6:53:00,6,60,15.55555556
2/28/2019,7:18:00,7,58,14.44444444
2/28/2019,7:35:00,7,58,14.44444444
2/28/2019,7:53:00,7,58,14.44444444
2/28/2019,8:43:00,8,56,13.33333333
2/28/2019,8:53:00,8,56,13.33333333
2/28/2019,9:53:00,9,55,12.77777778
2/28/2019,10:53:00,10,54,12.22222222
2/28/2019,11:53:00,11,52,11.11111111
2/28/2019,12:53:00,12,52,11.11111111
2/28/2019,13:53:00,13,51,10.55555556
2/28/2019,14:53:00,14,50,10
2/28/2019,15:35:00,15,50,10
2/28/2019,15:53:00,15,50,10
2/28/2019,16:53:00,16,49,9.444444444
2/28/2019,17:53:00,17,48,8.888888889
2/28/2019,18:53:00,18,48,8.888888889
2/28/2019,19:53:00,19,47,8.333333333
2/28/2019,20:53:00,20,47,8.333333333
2/28/2019,21:53:00,21,47,8.333333333
2/28/2019,22:53:00,22,47,8.333333333
2/28/2019,23:42:00,23,47,8.333333333
2/28/2019,23:53:00,23,47,8.333333333
3/1/2019,0:04:00,0,47,8.333333333
3/1/2019,0:36:00,0,47,8.333333333
3/1/2019,0:51:00,0,46,7.777777778
3/1/2019,0:53:00,0,47,8.333333333
3/1/2019,1:53:00,1,48,8.888888889
3/1/2019,2:53:00,2,47,8.333333333
3/1/2019,3:32:00,3,47,8.333333333
3/1/2019,3:53:00,3,47,8.333333333
3/1/2019,4:51:00,4,48,8.888888889
3/1/2019,4:53:00,4,48,8.888888889
3/1/2019,5:53:00,5,49,9.444444444
3/1/2019,6:36:00,6,49,9.444444444
3/1/2019,6:53:00,6,49,9.444444444
3/1/2019,7:53:00,7,49,9.444444444
3/1/2019,8:53:00,8,50,10
3/1/2019,9:53:00,9,52,11.11111111
3/1/2019,10:24:00,10,58,14.44444444
3/1/2019,10:53:00,10,54,12.22222222
3/1/2019,11:53:00,11,56,13.33333333
3/1/2019,12:26:00,12,58,14.44444444
3/1/2019,12:53:00,12,60,15.55555556
3/1/2019,13:53:00,13,63,17.22222222
3/1/2019,14:15:00,14,64,17.77777778
3/1/2019,14:53:00,14,65,18.33333333
3/1/2019,15:53:00,15,65,18.33333333
3/1/2019,16:53:00,16,65,18.33333333
3/1/2019,17:53:00,17,64,17.77777778
3/1/2019,18:17:00,18,63,17.22222222
3/1/2019,18:53:00,18,62,16.66666667
3/1/2019,19:45:00,19,63,17.22222222
3/1/2019,19:53:00,19,63,17.22222222
3/1/2019,20:53:00,20,63,17.22222222
3/1/2019,21:53:00,21,63,17.22222222
3/1/2019,22:19:00,22,63,17.22222222
3/1/2019,22:53:00,22,62,16.66666667
3/1/2019,23:53:00,23,63,17.22222222
3/2/2019,0:44:00,0,62,16.66666667
3/2/2019,0:53:00,0,62,16.66666667
3/2/2019,1:51:00,1,63,17.22222222
3/2/2019,1:53:00,1,62,16.66666667
3/2/2019,2:26:00,2,62,16.66666667
3/2/2019,2:53:00,2,62,16.66666667
3/2/2019,3:00:00,3,62,16.66666667
3/2/2019,3:40:00,3,61,16.11111111
3/2/2019,3:53:00,3,61,16.11111111
3/2/2019,4:07:00,4,61,16.11111111
3/2/2019,4:33:00,4,60,15.55555556
3/2/2019,4:53:00,4,59,15
3/2/2019,5:53:00,5,59,15
3/2/2019,6:27:00,6,59,15
3/2/2019,6:47:00,6,59,15
3/2/2019,6:53:00,6,59,15
3/2/2019,7:42:00,7,59,15
3/2/2019,7:51:00,7,59,15
3/2/2019,7:53:00,7,59,15
3/2/2019,8:53:00,8,60,15.55555556
3/2/2019,9:53:00,9,62,16.66666667
3/2/2019,10:53:00,10,65,18.33333333
3/2/2019,11:24:00,11,68,20
3/2/2019,11:53:00,11,70,21.11111111
3/2/2019,12:53:00,12,70,21.11111111
3/2/2019,13:36:00,13,71,21.66666667
3/2/2019,13:51:00,13,72,22.22222222
3/2/2019,13:53:00,13,71,21.66666667
3/2/2019,14:20:00,14,73,22.77777778
3/2/2019,14:53:00,14,73,22.77777778
3/2/2019,15:53:00,15,72,22.22222222
3/2/2019,16:53:00,16,71,21.66666667
3/2/2019,17:09:00,17,71,21.66666667
3/2/2019,17:51:00,17,70,21.11111111
3/2/2019,17:53:00,17,69,20.55555556
3/2/2019,18:14:00,18,69,20.55555556
3/2/2019,18:53:00,18,68,20
3/2/2019,19:27:00,19,67,19.44444444
3/2/2019,19:53:00,19,67,19.44444444
3/2/2019,20:53:00,20,67,19.44444444
3/2/2019,21:20:00,21,67,19.44444444
3/2/2019,21:53:00,21,66,18.88888889
3/2/2019,22:00:00,22,66,18.88888889
3/2/2019,22:41:00,22,66,18.88888889
3/2/2019,22:53:00,22,66,18.88888889
3/2/2019,23:53:00,23,65,18.33333333
3/3/2019,0:53:00,0,65,18.33333333
3/3/2019,1:19:00,1,65,18.33333333
3/3/2019,1:53:00,1,65,18.33333333
3/3/2019,2:53:00,2,66,18.88888889
3/3/2019,3:53:00,3,66,18.88888889
3/3/2019,4:17:00,4,66,18.88888889
3/3/2019,4:53:00,4,66,18.88888889
3/3/2019,5:53:00,5,66,18.88888889
3/3/2019,6:53:00,6,66,18.88888889
3/3/2019,7:51:00,7,66,18.88888889
3/3/2019,7:53:00,7,66,18.88888889
3/3/2019,8:53:00,8,58,14.44444444
3/3/2019,9:53:00,9,56,13.33333333
3/3/2019,10:53:00,10,55,12.77777778
3/3/2019,11:03:00,11,55,12.77777778
3/3/2019,11:53:00,11,55,12.77777778
3/3/2019,12:32:00,12,54,12.22222222
3/3/2019,12:53:00,12,54,12.22222222
3/3/2019,13:53:00,13,54,12.22222222
3/3/2019,14:24:00,14,54,12.22222222
3/3/2019,14:53:00,14,55,12.77777778
3/3/2019,15:28:00,15,53,11.66666667
3/3/2019,15:53:00,15,53,11.66666667
3/3/2019,16:14:00,16,52,11.11111111
3/3/2019,16:53:00,16,52,11.11111111
3/3/2019,17:14:00,17,51,10.55555556
3/3/2019,17:53:00,17,50,10
3/3/2019,18:21:00,18,50,10
3/3/2019,18:53:00,18,50,10
3/3/2019,19:53:00,19,48,8.888888889
3/3/2019,20:53:00,20,46,7.777777778
3/3/2019,21:53:00,21,46,7.777777778
3/3/2019,22:53:00,22,46,7.777777778
3/3/2019,23:53:00,23,45,7.222222222
3/4/2019,0:53:00,0,44,6.666666667
3/4/2019,1:53:00,1,43,6.111111111
3/4/2019,2:53:00,2,42,5.555555556
3/4/2019,3:51:00,3,39,3.888888889
3/4/2019,3:53:00,3,40,4.444444444
3/4/2019,4:31:00,4,40,4.444444444
3/4/2019,4:53:00,4,39,3.888888889
3/4/2019,5:53:00,5,38,3.333333333
3/4/2019,6:53:00,6,37,2.777777778
3/4/2019,7:03:00,7,37,2.777777778
3/4/2019,7:53:00,7,37,2.777777778
3/4/2019,8:53:00,8,37,2.777777778
3/4/2019,9:53:00,9,37,2.777777778
3/4/2019,10:53:00,10,37,2.777777778
3/4/2019,11:53:00,11,38,3.333333333
3/4/2019,12:53:00,12,39,3.888888889
3/4/2019,13:18:00,13,39,3.888888889
3/4/2019,13:26:00,13,39,3.888888889
3/4/2019,13:53:00,13,40,4.444444444
3/4/2019,14:26:00,14,40,4.444444444
3/4/2019,14:53:00,14,39,3.888888889
3/4/2019,15:53:00,15,39,3.888888889
3/4/2019,16:53:00,16,38,3.333333333
3/4/2019,17:53:00,17,38,3.333333333
3/4/2019,18:51:00,18,37,2.777777778
3/4/2019,18:53:00,18,38,3.333333333
3/4/2019,19:09:00,19,37,2.777777778
3/4/2019,19:53:00,19,37,2.777777778
3/4/2019,20:53:00,20,37,2.777777778
3/4/2019,21:53:00,21,37,2.777777778
3/4/2019,22:53:00,22,37,2.777777778
3/4/2019,23:53:00,23,36,2.222222222
3/5/2019,0:53:00,0,36,2.222222222
3/5/2019,1:53:00,1,35,1.666666667
3/5/2019,2:53:00,2,33,0.555555556
3/5/2019,3:53:00,3,32,0
3/5/2019,4:53:00,4,31,-0.555555556
3/5/2019,5:53:00,5,31,-0.555555556
3/5/2019,6:53:00,6,31,-0.555555556
3/5/2019,7:53:00,7,32,0
3/5/2019,8:53:00,8,34,1.111111111
3/5/2019,9:53:00,9,36,2.222222222
3/5/2019,10:53:00,10,41,5
3/5/2019,11:53:00,11,43,6.111111111
3/5/2019,12:53:00,12,45,7.222222222
3/5/2019,13:53:00,13,47,8.333333333
3/5/2019,14:53:00,14,48,8.888888889
3/5/2019,15:53:00,15,49,9.444444444
3/5/2019,16:53:00,16,50,10
3/5/2019,17:53:00,17,48,8.888888889
3/5/2019,18:53:00,18,47,8.333333333
3/5/2019,19:53:00,19,45,7.222222222
3/5/2019,20:53:00,20,44,6.666666667
3/5/2019,21:53:00,21,43,6.111111111
3/5/2019,22:53:00,22,43,6.111111111
3/5/2019,23:53:00,23,41,5
3/6/2019,0:53:00,0,40,4.444444444
3/6/2019,1:53:00,1,38,3.333333333
3/6/2019,2:53:00,2,38,3.333333333
3/6/2019,3:53:00,3,36,2.222222222
3/6/2019,4:53:00,4,37,2.777777778
3/6/2019,5:53:00,5,37,2.777777778
3/6/2019,6:53:00,6,37,2.777777778
3/6/2019,7:53:00,7,41,5
3/6/2019,8:53:00,8,45,7.222222222
3/6/2019,9:53:00,9,49,9.444444444
3/6/2019,10:53:00,10,51,10.55555556
3/6/2019,11:53:00,11,53,11.66666667
3/6/2019,12:53:00,12,54,12.22222222
3/6/2019,13:53:00,13,55,12.77777778
3/6/2019,14:53:00,14,56,13.33333333
3/6/2019,15:30:00,15,56,13.33333333
3/6/2019,15:32:00,15,56,13.33333333
3/6/2019,15:53:00,15,57,13.88888889
3/6/2019,16:53:00,16,55,12.77777778
3/6/2019,17:53:00,17,54,12.22222222
3/6/2019,18:53:00,18,52,11.11111111
3/6/2019,19:53:00,19,52,11.11111111
3/6/2019,20:53:00,20,52,11.11111111
3/6/2019,21:53:00,21,52,11.11111111
3/6/2019,22:53:00,22,54,12.22222222
3/6/2019,23:53:00,23,55,12.77777778
3/7/2019,0:53:00,0,55,12.77777778
3/7/2019,1:53:00,1,56,13.33333333
3/7/2019,2:53:00,2,57,13.88888889
3/7/2019,3:53:00,3,57,13.88888889
3/7/2019,4:53:00,4,57,13.88888889
3/7/2019,5:06:00,5,57,13.88888889
3/7/2019,5:53:00,5,58,14.44444444
3/7/2019,6:12:00,6,58,14.44444444
3/7/2019,6:31:00,6,58,14.44444444
3/7/2019,6:37:00,6,58,14.44444444
3/7/2019,6:53:00,6,57,13.88888889
3/7/2019,7:00:00,7,58,14.44444444
3/7/2019,7:14:00,7,58,14.44444444
3/7/2019,7:22:00,7,58,14.44444444
3/7/2019,7:53:00,7,59,15
3/7/2019,8:29:00,8,61,16.11111111
3/7/2019,8:48:00,8,61,16.11111111
3/7/2019,8:51:00,8,61,16.11111111
3/7/2019,8:53:00,8,61,16.11111111
3/7/2019,9:00:00,9,61,16.11111111
3/7/2019,9:14:00,9,62,16.66666667
3/7/2019,9:23:00,9,62,16.66666667
3/7/2019,9:31:00,9,62,16.66666667
3/7/2019,9:53:00,9,64,17.77777778
3/7/2019,10:53:00,10,65,18.33333333
3/7/2019,11:34:00,11,68,20
3/7/2019,11:53:00,11,68,20
3/7/2019,12:53:00,12,69,20.55555556
3/7/2019,13:53:00,13,69,20.55555556
3/7/2019,14:38:00,14,67,19.44444444
3/7/2019,14:42:00,14,67,19.44444444
3/7/2019,14:51:00,14,66,18.88888889
3/7/2019,14:53:00,14,67,19.44444444
3/7/2019,15:19:00,15,67,19.44444444
3/7/2019,15:33:00,15,67,19.44444444
3/7/2019,15:53:00,15,67,19.44444444
3/7/2019,16:24:00,16,67,19.44444444
3/7/2019,16:53:00,16,67,19.44444444
3/7/2019,17:29:00,17,67,19.44444444
3/7/2019,17:53:00,17,68,20
3/7/2019,18:53:00,18,67,19.44444444
3/7/2019,19:42:00,19,67,19.44444444
3/7/2019,19:53:00,19,67,19.44444444
3/7/2019,20:53:00,20,67,19.44444444
3/7/2019,21:53:00,21,67,19.44444444
3/7/2019,22:53:00,22,67,19.44444444
3/7/2019,23:53:00,23,68,20
3/8/2019,0:53:00,0,68,20
3/8/2019,1:53:00,1,68,20
3/8/2019,2:53:00,2,69,20.55555556
3/8/2019,3:53:00,3,69,20.55555556
3/8/2019,4:53:00,4,69,20.55555556
3/8/2019,5:53:00,5,69,20.55555556
3/8/2019,6:53:00,6,69,20.55555556
3/8/2019,7:53:00,7,70,21.11111111
3/8/2019,8:53:00,8,71,21.66666667
3/8/2019,9:53:00,9,73,22.77777778
3/8/2019,10:09:00,10,73,22.77777778
3/8/2019,10:53:00,10,75,23.88888889
3/8/2019,11:12:00,11,76,24.44444444
3/8/2019,11:53:00,11,76,24.44444444
3/8/2019,12:53:00,12,78,25.55555556
3/8/2019,13:53:00,13,79,26.11111111
3/8/2019,14:53:00,14,78,25.55555556
3/8/2019,15:53:00,15,76,24.44444444
3/8/2019,16:53:00,16,74,23.33333333
3/8/2019,17:53:00,17,73,22.77777778
3/8/2019,18:53:00,18,72,22.22222222
3/8/2019,19:53:00,19,72,22.22222222
3/8/2019,20:53:00,20,71,21.66666667
3/8/2019,21:33:00,21,71,21.66666667
3/8/2019,21:53:00,21,71,21.66666667
3/8/2019,22:53:00,22,71,21.66666667
3/8/2019,23:53:00,23,71,21.66666667
3/9/2019,0:07:00,0,71,21.66666667
3/9/2019,0:38:00,0,71,21.66666667
3/9/2019,0:53:00,0,71,21.66666667
3/9/2019,1:53:00,1,70,21.11111111
3/9/2019,2:53:00,2,70,21.11111111
3/9/2019,3:36:00,3,71,21.66666667
3/9/2019,3:53:00,3,71,21.66666667
3/9/2019,4:19:00,4,71,21.66666667
3/9/2019,4:53:00,4,71,21.66666667
3/9/2019,5:38:00,5,71,21.66666667
3/9/2019,5:53:00,5,71,21.66666667
3/9/2019,6:12:00,6,71,21.66666667
3/9/2019,6:53:00,6,71,21.66666667
3/9/2019,7:53:00,7,71,21.66666667
3/9/2019,8:31:00,8,72,22.22222222
3/9/2019,8:53:00,8,73,22.77777778
3/9/2019,9:53:00,9,75,23.88888889
3/9/2019,10:53:00,10,77,25
3/9/2019,11:51:00,11,79,26.11111111
3/9/2019,11:53:00,11,79,26.11111111
3/9/2019,12:53:00,12,81,27.22222222
3/9/2019,13:53:00,13,79,26.11111111
3/9/2019,14:53:00,14,80,26.66666667
3/9/2019,15:53:00,15,80,26.66666667
3/9/2019,16:53:00,16,77,25
3/9/2019,17:53:00,17,75,23.88888889
3/9/2019,18:53:00,18,72,22.22222222
3/9/2019,19:45:00,19,71,21.66666667
3/9/2019,19:51:00,19,72,22.22222222
3/9/2019,19:53:00,19,71,21.66666667
3/9/2019,20:12:00,20,70,21.11111111
3/9/2019,20:53:00,20,70,21.11111111
3/9/2019,21:07:00,21,70,21.11111111
3/9/2019,21:53:00,21,69,20.55555556
3/9/2019,22:42:00,22,70,21.11111111
3/9/2019,22:53:00,22,70,21.11111111
3/9/2019,23:53:00,23,70,21.11111111
3/10/2019,0:53:00,0,70,21.11111111
3/10/2019,1:53:00,1,70,21.11111111
3/10/2019,2:22:00,2,70,21.11111111
3/10/2019,2:41:00,2,70,21.11111111
3/10/2019,2:53:00,2,70,21.11111111
3/10/2019,3:51:00,3,70,21.11111111
3/10/2019,3:53:00,3,70,21.11111111
3/10/2019,4:53:00,4,70,21.11111111
3/10/2019,5:51:00,5,70,21.11111111
3/10/2019,5:53:00,5,70,21.11111111
3/10/2019,6:10:00,6,70,21.11111111
3/10/2019,6:23:00,6,70,21.11111111
3/10/2019,6:53:00,6,70,21.11111111
3/10/2019,7:53:00,7,70,21.11111111
3/10/2019,8:17:00,8,70,21.11111111
3/10/2019,8:53:00,8,71,21.66666667
3/10/2019,9:36:00,9,70,21.11111111
3/10/2019,9:53:00,9,70,21.11111111
3/10/2019,10:03:00,10,70,21.11111111
3/10/2019,10:23:00,10,71,21.66666667
3/10/2019,10:47:00,10,72,22.22222222
3/10/2019,10:53:00,10,71,21.66666667
3/10/2019,11:53:00,11,74,23.33333333
3/10/2019,12:38:00,12,75,23.88888889
3/10/2019,12:53:00,12,75,23.88888889
3/10/2019,13:28:00,13,76,24.44444444
3/10/2019,13:53:00,13,76,24.44444444
3/10/2019,14:53:00,14,77,25
3/10/2019,15:53:00,15,77,25
3/10/2019,16:53:00,16,77,25
3/10/2019,17:53:00,17,74,23.33333333
3/10/2019,18:53:00,18,72,22.22222222
3/10/2019,19:53:00,19,71,21.66666667
3/10/2019,20:53:00,20,71,21.66666667
3/10/2019,21:11:00,21,71,21.66666667
3/10/2019,21:53:00,21,70,21.11111111
3/10/2019,22:51:00,22,70,21.11111111
3/10/2019,22:53:00,22,70,21.11111111
3/10/2019,23:04:00,23,70,21.11111111
3/10/2019,23:53:00,23,70,21.11111111
3/11/2019,0:03:00,0,69,20.55555556
3/11/2019,0:45:00,0,69,20.55555556
3/11/2019,0:53:00,0,69,20.55555556
3/11/2019,1:49:00,1,70,21.11111111
3/11/2019,1:53:00,1,69,20.55555556
3/11/2019,2:02:00,2,69,20.55555556
3/11/2019,2:53:00,2,69,20.55555556
3/11/2019,3:53:00,3,69,20.55555556
3/11/2019,4:53:00,4,69,20.55555556
3/11/2019,5:53:00,5,70,21.11111111
3/11/2019,6:53:00,6,70,21.11111111
3/11/2019,7:26:00,7,71,21.66666667
3/11/2019,7:53:00,7,71,21.66666667
3/11/2019,8:51:00,8,73,22.77777778
3/11/2019,8:53:00,8,74,23.33333333
3/11/2019,9:51:00,9,77,25
3/11/2019,9:53:00,9,77,25
3/11/2019,10:51:00,10,81,27.22222222
3/11/2019,10:53:00,10,80,26.66666667
3/11/2019,11:21:00,11,80,26.66666667
3/11/2019,11:51:00,11,81,27.22222222
3/11/2019,11:53:00,11,81,27.22222222
3/11/2019,12:15:00,12,81,27.22222222
3/11/2019,12:53:00,12,82,27.77777778
3/11/2019,13:53:00,13,80,26.66666667
3/11/2019,14:53:00,14,80,26.66666667
3/11/2019,15:53:00,15,80,26.66666667
3/11/2019,16:53:00,16,77,25
3/11/2019,17:53:00,17,75,23.88888889
3/11/2019,18:53:00,18,73,22.77777778
3/11/2019,19:42:00,19,72,22.22222222
3/11/2019,19:53:00,19,72,22.22222222
3/11/2019,20:13:00,20,71,21.66666667
3/11/2019,20:51:00,20,72,22.22222222
3/11/2019,20:53:00,20,71,21.66666667
3/11/2019,21:53:00,21,69,20.55555556
3/11/2019,22:53:00,22,68,20
3/11/2019,23:53:00,23,68,20
3/12/2019,0:53:00,0,67,19.44444444
3/12/2019,1:53:00,1,67,19.44444444
3/12/2019,2:53:00,2,66,18.88888889
3/12/2019,3:28:00,3,66,18.88888889
3/12/2019,3:53:00,3,66,18.88888889
3/12/2019,4:53:00,4,66,18.88888889
3/12/2019,5:53:00,5,67,19.44444444
3/12/2019,6:53:00,6,67,19.44444444
3/12/2019,7:53:00,7,67,19.44444444
3/12/2019,8:53:00,8,67,19.44444444
3/12/2019,9:53:00,9,67,19.44444444
3/12/2019,10:26:00,10,67,19.44444444
3/12/2019,10:29:00,10,67,19.44444444
3/12/2019,10:51:00,10,68,20
3/12/2019,10:53:00,10,68,20
3/12/2019,11:53:00,11,69,20.55555556
3/12/2019,12:51:00,12,70,21.11111111
3/12/2019,12:53:00,12,70,21.11111111
3/12/2019,13:22:00,13,70,21.11111111
3/12/2019,13:53:00,13,71,21.66666667
3/12/2019,14:53:00,14,70,21.11111111
3/12/2019,15:53:00,15,70,21.11111111
3/12/2019,16:53:00,16,70,21.11111111
3/12/2019,17:53:00,17,69,20.55555556
3/12/2019,18:18:00,18,68,20
3/12/2019,18:53:00,18,67,19.44444444
3/12/2019,19:53:00,19,68,20
3/12/2019,20:53:00,20,69,20.55555556
3/12/2019,21:53:00,21,70,21.11111111
3/12/2019,22:53:00,22,70,21.11111111
3/12/2019,23:53:00,23,71,21.66666667
3/13/2019,0:53:00,0,71,21.66666667
3/13/2019,1:53:00,1,71,21.66666667
3/13/2019,2:53:00,2,71,21.66666667
3/13/2019,3:53:00,3,71,21.66666667
3/13/2019,4:53:00,4,71,21.66666667
3/13/2019,5:53:00,5,70,21.11111111
3/13/2019,6:53:00,6,71,21.66666667
3/13/2019,7:51:00,7,72,22.22222222
3/13/2019,7:53:00,7,72,22.22222222
3/13/2019,8:53:00,8,73,22.77777778
3/13/2019,9:53:00,9,75,23.88888889
3/13/2019,10:53:00,10,74,23.33333333
3/13/2019,11:25:00,11,74,23.33333333
3/13/2019,11:53:00,11,76,24.44444444
3/13/2019,12:04:00,12,76,24.44444444
3/13/2019,12:53:00,12,73,22.77777778
3/13/2019,13:10:00,13,73,22.77777778
3/13/2019,13:25:00,13,73,22.77777778
3/13/2019,13:44:00,13,73,22.77777778
3/13/2019,13:53:00,13,73,22.77777778
3/13/2019,14:19:00,14,73,22.77777778
3/13/2019,14:53:00,14,73,22.77777778
3/13/2019,15:53:00,15,74,23.33333333
3/13/2019,16:51:00,16,73,22.77777778
3/13/2019,16:53:00,16,74,23.33333333
3/13/2019,17:53:00,17,74,23.33333333
3/13/2019,18:53:00,18,74,23.33333333
3/13/2019,19:51:00,19,73,22.77777778
3/13/2019,19:53:00,19,74,23.33333333
3/13/2019,20:39:00,20,73,22.77777778
3/13/2019,20:53:00,20,73,22.77777778
3/13/2019,21:51:00,21,73,22.77777778
3/13/2019,21:53:00,21,74,23.33333333
3/13/2019,22:51:00,22,73,22.77777778
3/13/2019,22:53:00,22,74,23.33333333
3/13/2019,23:53:00,23,73,22.77777778
3/14/2019,0:53:00,0,73,22.77777778
3/14/2019,1:51:00,1,73,22.77777778
3/14/2019,1:53:00,1,73,22.77777778
3/14/2019,2:53:00,2,73,22.77777778
3/14/2019,3:53:00,3,73,22.77777778
3/14/2019,4:53:00,4,74,23.33333333
3/14/2019,5:41:00,5,73,22.77777778
3/14/2019,5:53:00,5,73,22.77777778
3/14/2019,6:27:00,6,65,18.33333333
3/14/2019,6:53:00,6,65,18.33333333
3/14/2019,7:53:00,7,67,19.44444444
3/14/2019,8:53:00,8,69,20.55555556
3/14/2019,9:53:00,9,74,23.33333333
3/14/2019,10:53:00,10,75,23.88888889
3/14/2019,11:53:00,11,77,25
3/14/2019,12:53:00,12,76,24.44444444
3/14/2019,13:53:00,13,74,23.33333333
3/14/2019,14:53:00,14,77,25
3/14/2019,15:53:00,15,74,23.33333333
3/14/2019,16:53:00,16,72,22.22222222
3/14/2019,17:53:00,17,71,21.66666667
3/14/2019,18:53:00,18,69,20.55555556
3/14/2019,19:53:00,19,67,19.44444444
3/14/2019,20:53:00,20,66,18.88888889
3/14/2019,21:53:00,21,65,18.33333333
3/14/2019,22:53:00,22,64,17.77777778
3/14/2019,23:53:00,23,63,17.22222222
3/15/2019,0:53:00,0,62,16.66666667
3/15/2019,1:53:00,1,60,15.55555556
3/15/2019,2:53:00,2,59,15
3/15/2019,3:53:00,3,57,13.88888889
3/15/2019,4:53:00,4,55,12.77777778
3/15/2019,5:53:00,5,54,12.22222222
3/15/2019,6:53:00,6,53,11.66666667
3/15/2019,7:53:00,7,53,11.66666667
3/15/2019,8:53:00,8,53,11.66666667
3/15/2019,9:53:00,9,56,13.33333333
3/15/2019,10:53:00,10,57,13.88888889
3/15/2019,11:51:00,11,57,13.88888889
3/15/2019,11:53:00,11,58,14.44444444
3/15/2019,12:16:00,12,56,13.33333333
3/15/2019,12:53:00,12,61,16.11111111
3/15/2019,13:53:00,13,62,16.66666667
3/15/2019,14:53:00,14,62,16.66666667
3/15/2019,15:53:00,15,61,16.11111111
3/15/2019,16:53:00,16,62,16.66666667
3/15/2019,17:53:00,17,61,16.11111111
3/15/2019,18:53:00,18,60,15.55555556
3/15/2019,19:53:00,19,59,15
3/15/2019,20:53:00,20,59,15
3/15/2019,21:53:00,21,57,13.88888889
3/15/2019,22:53:00,22,56,13.33333333
3/15/2019,23:53:00,23,56,13.33333333
3/16/2019,0:53:00,0,56,13.33333333
3/16/2019,1:53:00,1,56,13.33333333
3/16/2019,2:53:00,2,54,12.22222222
3/16/2019,3:53:00,3,54,12.22222222
3/16/2019,4:53:00,4,54,12.22222222
3/16/2019,5:53:00,5,53,11.66666667
3/16/2019,6:53:00,6,53,11.66666667
3/16/2019,7:53:00,7,53,11.66666667
3/16/2019,8:53:00,8,54,12.22222222
3/16/2019,9:53:00,9,55,12.77777778
3/16/2019,10:53:00,10,56,13.33333333
3/16/2019,11:53:00,11,58,14.44444444
3/16/2019,12:53:00,12,59,15
3/16/2019,13:53:00,13,60,15.55555556
3/16/2019,14:53:00,14,59,15
3/16/2019,15:53:00,15,61,16.11111111
3/16/2019,16:53:00,16,60,15.55555556
3/16/2019,17:53:00,17,58,14.44444444
3/16/2019,18:53:00,18,57,13.88888889
3/16/2019,19:53:00,19,56,13.33333333
3/16/2019,20:53:00,20,56,13.33333333
3/16/2019,21:53:00,21,56,13.33333333
3/16/2019,22:53:00,22,55,12.77777778
3/16/2019,23:53:00,23,55,12.77777778
3/17/2019,0:53:00,0,55,12.77777778
3/17/2019,1:53:00,1,55,12.77777778
3/17/2019,2:53:00,2,56,13.33333333
3/17/2019,3:53:00,3,56,13.33333333
3/17/2019,4:53:00,4,54,12.22222222
3/17/2019,5:53:00,5,53,11.66666667
3/17/2019,6:53:00,6,53,11.66666667
3/17/2019,7:53:00,7,53,11.66666667
3/17/2019,8:53:00,8,55,12.77777778
3/17/2019,9:53:00,9,56,13.33333333
3/17/2019,10:53:00,10,58,14.44444444
3/17/2019,11:53:00,11,60,15.55555556
3/17/2019,12:53:00,12,61,16.11111111
3/17/2019,13:53:00,13,62,16.66666667
3/17/2019,14:53:00,14,62,16.66666667
3/17/2019,15:53:00,15,63,17.22222222
3/17/2019,16:53:00,16,62,16.66666667
3/17/2019,17:53:00,17,61,16.11111111
3/17/2019,18:53:00,18,57,13.88888889
3/17/2019,19:53:00,19,56,13.33333333
3/17/2019,20:53:00,20,54,12.22222222
3/17/2019,21:53:00,21,55,12.77777778
3/17/2019,22:53:00,22,53,11.66666667
3/17/2019,23:53:00,23,52,11.11111111
3/18/2019,0:53:00,0,51,10.55555556
3/18/2019,1:53:00,1,49,9.444444444
3/18/2019,2:53:00,2,49,9.444444444
3/18/2019,3:53:00,3,49,9.444444444
